1 2 3 2.617 2.617
1 2 3 114.549 114.549
1 2 3 115.231 115.231
1 1 3 115.344 115.344
2 4 3 115.458 115.685
2 2 3 115.458 115.629
2 3 3 115.458 115.657
2 1 3 116.367 118.981
2 2 3 116.367 117.504
2 3 3 116.367 117.844
2 2 3 117.617 118.072
2 3 3 117.958 118.185
2 2 3 118.185 118.981
2 4 3 118.185 118.299
2 3 3 118.299 118.754
2 4 3 118.413 118.867
2 3 3 118.867 119.776
2 4 3 118.981 120.799
2 2 3 119.094 119.663
2 1 3 119.094 119.89
2 2 3 119.776 119.89
2 3 3 119.89 120.572
2 2 3 120.004 120.799
2 1 3 120.004 121.708
2 3 3 120.685 120.913
2 2 3 120.913 121.708
1 4 3 120.913 120.913
1 3 3 121.367 121.367
2 3 3 121.594 121.708
2 4 3 121.708 121.822
1 1 3 121.822 121.822
1 2 3 121.822 121.822
2 3 3 122.276 122.39
1 4 3 122.276 122.276
2 1 3 122.39 122.504
2 3 3 122.504 122.617
2 1 3 122.617 122.731
2 4 3 122.731 122.788
1 3 3 122.731 122.731
2 2 3 122.844 122.901
2 4 3 122.958 123.015
2 2 3 123.072 123.129
1 3 3 123.185 123.185
2 1 3 123.185 123.242
1 4 3 123.299 123.299
1 3 3 123.413 123.413
1 4 3 123.526 123.526
1 3 3 123.64 123.64
2 2 3 123.64 123.697
1 1 3 123.754 123.754
1 2 3 123.867 123.867
1 1 3 123.981 123.981
1 4 3 124.094 124.094
2 2 3 124.094 124.151
1 3 3 124.208 124.208
1 2 3 124.322 124.322
1 1 3 124.435 124.435
1 2 3 124.549 124.549
1 3 3 124.577 124.577
1 4 3 124.606 124.606
1 1 3 125.458 125.458
1 2 3 125.486 125.486
1 3 3 125.515 125.515
1 2 3 125.884 125.884
1 4 3 125.913 125.913
1 1 3 126.367 126.367
2 3 3 126.367 126.443
2 4 3 126.443 126.519
2 3 3 126.519 126.594
1 2 3 127.049 127.049
1 3 3 127.163 127.163
1 1 3 127.276 127.276
1 2 3 127.305 127.305
1 4 3 127.333 127.333
2 4 3 127.731 127.788
2 3 3 127.958 128.015
1 1 3 128.185 128.185
2 2 3 128.185 128.242
2 3 3 128.299 128.356
2 4 3 128.413 128.469
2 3 3 128.64 128.697
2 2 3 128.867 128.943
2 3 3 128.943 129.019
2 2 3 129.019 129.094
1 4 3 129.094 129.094
1 3 3 129.123 129.123
1 1 3 129.151 129.151
2 1 3 129.776 129.833
1 3 3 130.004 130.004
2 2 3 130.004 130.079
2 1 3 130.079 130.155
2 2 3 130.155 130.231
2 1 3 130.685 130.742
2 3 3 130.799 130.856
2 4 3 130.913 130.969
1 2 3 130.913 130.913
1 1 3 130.913 130.913
2 4 3 131.14 131.197
2 3 3 131.254 131.31
2 1 3 131.367 131.424
1 4 3 131.367 131.367
2 2 3 131.481 131.538
2 3 3 131.594 131.651
1 1 3 131.822 131.822
1 2 3 131.85 131.85
1 4 3 131.879 131.879
2 1 3 132.504 132.731
1 2 3 132.731 132.731
2 3 3 132.759 133.185
2 4 3 133.185 133.64
2 3 3 133.64 133.716
1 1 3 133.64 133.64
2 4 3 133.716 133.791
2 3 3 133.791 134.094
2 1 3 134.322 134.435
2 2 3 134.435 134.549
1 3 3 134.549 134.549
2 4 3 134.577 134.776
2 2 3 134.776 134.89
2 1 3 134.89 135.004
2 4 3 135.004 135.231
2 3 3 135.231 135.458
1 2 3 135.458 135.458
2 1 3 135.458 135.572
2 3 3 135.572 135.685
2 4 3 135.685 135.742
2 3 3 135.913 135.969
2 2 3 136.14 136.216
2 3 3 136.216 136.291
2 2 3 136.291 136.367
2 1 3 136.367 136.594
2 4 3 136.367 136.594
2 3 3 136.367 136.594
1 2 3 136.594 136.594
2 1 3 136.822 137.049
2 4 3 136.822 137.049
2 2 3 136.822 137.049
1 3 3 137.049 137.049
2 1 3 137.276 137.504
2 2 3 137.276 137.504
2 3 3 137.276 137.504
1 1 3 137.674 137.674
2 4 3 137.731 137.788
2 2 3 137.731 137.958
2 3 3 137.958 138.015
2 1 3 137.958 138.185
1 2 3 138.185 138.185
2 4 3 138.185 138.413
1 4 3 138.583 138.583
1 3 3 138.611 138.611
2 1 3 138.64 139.435
1 2 3 138.64 138.64
1 4 3 138.981 138.981
1 3 3 139.038 139.038
1 2 3 139.094 139.094
1 3 3 139.208 139.208
1 4 3 139.322 139.322
1 2 3 139.435 139.435
1 1 3 139.549 139.549
1 3 3 139.549 139.549
1 4 3 139.549 139.549
1 2 3 139.663 139.663
1 1 3 139.776 139.776
1 2 3 139.776 139.776
1 4 3 139.776 139.776
1 3 3 139.89 139.89
1 1 3 140.004 140.004
1 3 3 140.004 140.004
2 4 3 140.004 140.685
2 3 3 140.231 140.307
2 2 3 140.307 140.496
2 3 3 140.382 140.61
2 1 3 140.458 140.685
2 2 3 140.572 140.685
1 3 3 140.685 140.685
2 1 3 140.913 141.594
1 2 3 140.913 140.913
1 4 3 140.913 140.913
2 2 3 141.14 141.216
1 4 3 141.14 141.14
2 3 3 141.216 141.405
2 2 3 141.291 141.519
2 4 3 141.367 141.594
2 3 3 141.481 141.594
1 2 3 141.594 141.594
2 4 3 141.822 142.541
1 1 3 141.822 141.822
1 2 3 141.822 141.822
2 1 3 142.049 142.125
1 3 3 142.049 142.049
2 2 3 142.125 142.314
2 1 3 142.2 142.428
2 3 3 142.276 142.617
2 2 3 142.39 142.617
2 1 3 142.504 142.617
2 4 3 142.617 142.731
1 2 3 142.731 142.731
2 3 3 142.731 143.185
2 1 3 143.185 143.64
2 2 3 143.185 143.299
1 3 3 143.413 143.413
1 4 3 143.413 143.413
1 3 3 143.526 143.526
1 4 3 143.526 143.526
1 3 3 143.64 143.64
2 4 3 143.64 144.322
1 2 3 143.64 143.64
2 2 3 143.867 143.943
1 3 3 143.867 143.867
2 1 3 143.943 144.019
2 2 3 144.019 144.094
2 3 3 144.094 144.208
2 2 3 144.208 144.322
1 1 3 144.322 144.322
2 3 3 144.322 144.435
2 4 3 144.435 144.549
2 1 3 144.549 144.928
1 2 3 144.549 144.549
1 3 3 144.549 144.549
2 3 3 144.776 144.852
1 4 3 144.776 144.776
2 2 3 144.852 145.041
2 3 3 144.928 145.155
2 1 3 145.004 145.344
2 2 3 145.117 145.344
2 3 3 145.231 145.344
1 4 3 145.344 145.344
2 1 3 145.458 145.572
2 2 3 145.458 145.685
1 3 3 145.458 145.458
2 3 3 145.572 145.685
2 1 3 145.685 146.026
2 3 3 145.799 145.913
2 4 3 145.799 146.026
1 2 3 145.799 145.799
2 2 3 145.913 146.026
2 3 3 146.026 146.14
2 2 3 146.14 146.254
2 1 3 146.14 146.254
2 4 3 146.14 146.254
2 3 3 146.254 146.367
2 1 3 146.367 146.822
2 2 3 146.367 146.708
2 4 3 146.367 146.822
1 2 3 146.822 146.822
1 3 3 146.822 146.822
1 1 3 147.049 147.049
1 2 3 147.049 147.049
1 1 3 147.163 147.163
1 2 3 147.163 147.163
1 1 3 147.276 147.276
1 2 3 147.276 147.276
2 4 3 147.276 147.655
1 1 3 147.504 147.504
2 2 3 147.504 147.579
2 3 3 147.579 147.769
2 2 3 147.655 147.882
2 4 3 147.731 147.844
2 3 3 147.844 147.958
2 2 3 147.958 148.072
2 1 3 148.072 148.981
1 2 3 148.185 148.185
1 3 3 148.185 148.185
1 4 3 148.185 148.185
1 4 3 148.413 148.413
2 3 3 148.413 148.488
2 2 3 148.488 148.791
2 3 3 148.564 148.678
2 4 3 148.64 148.754
2 3 3 148.754 148.867
2 2 3 148.867 148.981
2 3 3 148.981 149.094
1 1 3 149.094 149.094
2 4 3 149.094 149.322
2 2 3 149.094 149.322
2 3 3 149.208 149.322
2 1 3 149.322 149.549
2 2 3 149.435 149.663
1 3 3 149.435 149.435
2 4 3 149.435 149.663
2 3 3 149.549 149.663
2 1 3 149.663 149.89
1 2 3 149.776 149.776
2 3 3 149.776 149.89
2 4 3 149.776 149.89
2 2 3 149.89 150.004
2 3 3 150.004 150.079
1 1 3 150.004 150.004
2 4 3 150.079 150.155
2 3 3 150.155 150.231
2 2 3 150.231 150.344
2 1 3 150.344 150.458
2 3 3 150.458 150.572
2 4 3 150.458 150.572
1 2 3 150.572 150.572
2 1 3 150.685 150.799
1 3 3 150.685 150.685
1 4 3 150.799 150.799
1 2 3 150.799 150.799
1 1 3 150.913 150.913
1 2 3 150.913 150.913
2 4 3 150.913 151.254
2 2 3 151.14 151.254
2 3 3 151.254 151.481
2 4 3 151.367 151.481
2 1 3 151.367 151.481
1 2 3 151.367 151.367
2 2 3 151.481 151.708
2 4 3 151.594 151.708
2 1 3 151.594 151.708
1 3 3 151.594 151.594
2 3 3 151.708 151.822
2 4 3 151.822 152.276
2 1 3 152.049 152.276
2 2 3 152.276 152.56
2 3 3 152.276 152.617
2 4 3 152.724 153.378
1 1 3 152.724 152.724
2 3 3 152.843 153.259
2 2 3 152.962 153.14
2 1 3 153.081 154.004
2 2 3 153.2 153.616
2 3 3 153.319 153.497
2 4 3 153.438 153.616
2 3 3 153.557 153.741
2 4 3 153.676 154.136
2 2 3 153.676 153.873
2 3 3 153.807 154.268
2 2 3 153.939 154.399
2 1 3 154.07 154.531
1 4 3 154.202 154.202
1 3 3 154.333 154.333
1 2 3 154.465 154.465
1 1 3 154.597 154.597
1 3 3 154.728 154.728
1 4 3 154.728 154.728
2 1 3 155.781 158.939
2 2 3 155.847 158.939
2 3 3 155.912 158.939
2 4 3 155.978 158.939
