1 2 3 1.25 1.25
2 4 3 170 170.25
1 2 3 170.5 170.5
2 4 3 170.5 170.75
2 1 3 171 171.5
1 2 3 171.5 171.5
2 3 3 171.5 171.75
2 1 3 172 172.25
2 3 3 172.25 172.5
1 1 3 172.5 172.5
2 2 3 172.5 172.75
2 4 3 172.75 173
2 2 3 173 173.25
2 3 3 173.5 173.75
2 1 3 173.75 174
2 4 3 174 174.25
2 2 3 174.5 174.75
2 3 3 174.75 175
1 1 3 175 175
